COMID,Lat,Lon
13000639,57.55219545,-131.6135189
13000640,57.60747501,-132.2097858
13000641,57.5921243,-128.0796242
13000642,57.54050047,-130.8633859
13000643,57.53031975,-134.5197464
13000644,57.53052616,-127.6417502
13000645,57.51707183,-128.6162762
13000646,57.54793747,-129.9937984
13000647,57.5299986,-134.4493943
13000648,57.51203053,-130.8583528
13000649,57.5614989,-131.7345178
13000650,57.50971958,-131.8181756
13000651,57.5056009,-132.7961029
13000652,57.50860573,-127.650716
13000653,57.55833102,-133.3531051
13000654,57.50513916,-130.4788182
13000655,57.50239994,-129.2638402
13000656,57.51511745,-129.1373995
13000657,57.51662771,-129.4992111
13000658,57.50051076,-128.0588425
13000659,57.54682218,-130.9862587
13000660,57.4938738,-127.6044278
13000661,57.47617492,-131.0545585
13000662,57.47820046,-129.0941017
13000663,57.46419553,-128.1627188
13000664,57.48543765,-128.108001
13000665,57.46772271,-131.0346442
13000666,57.46309664,-127.5542062
13000667,57.47411357,-127.4779677
13000668,57.47610743,-132.620129
13000669,57.48524302,-128.5996765
13000670,57.48134476,-130.8828009
13000671,57.44624636,-127.4901204
13000672,57.49615157,-130.3539983
13000673,57.57543953,-130.1701476
13000674,57.51537806,-132.0194632
13000675,57.44363509,-131.0771196
13000676,57.49888776,-129.4354759
13000677,57.43787515,-130.8861088
13000678,57.46555175,-131.7705233
13000679,57.42979579,-128.6079537
13000680,57.42393637,-128.711357
13000681,57.41780181,-130.5143193
13000682,57.45525631,-130.4629597
13000683,57.43004244,-128.5530638
13000684,57.41093145,-133.3156414
13000685,57.42777647,-130.1056041
13000686,57.40279994,-128.5047974
13000687,57.41258998,-129.3878923
13000688,57.40311118,-130.5061701
13000689,57.40722544,-131.7385598
13000690,57.38335821,-134.3890682
13000691,57.40444785,-129.45932
13000692,57.38166476,-129.5833589
13000693,57.3947024,-131.7915589
13000694,57.37449169,-131.8014294
13000695,57.41472589,-127.5745748
13000696,57.40668697,-131.047426
13000697,57.35740352,-135.4759494
13000698,57.36188276,-127.7517416
13000699,57.42692009,-132.67076
13000700,57.40002432,-128.185718
13000701,57.37392816,-128.5050296
13000702,57.34020835,-135.0697917
13000703,57.38411305,-133.0363298
13000704,57.34516321,-131.0366012
13000705,57.34333006,-127.9140291
13000706,57.33751638,-131.8017892
13000707,57.33436448,-131.0143057
13000708,57.3234059,-131.9706515
13000709,57.32636634,-127.8844461
13000710,57.30155663,-131.5779955
13000711,57.32892634,-129.4854049
13000712,57.35170341,-128.6783346
13000713,57.3043594,-127.9516212
13000714,57.35311755,-130.271523
13000715,57.2729167,-128.69125
13000716,57.27522964,-128.1338366
13000717,57.30012532,-128.0321057
13000718,57.2687589,-128.7370903
13000719,57.30003486,-130.1582068
13000720,57.25839252,-132.304168
13000721,57.31872647,-131.3642425
13000722,57.29638415,-131.3159445
13000723,57.25599602,-135.3365974
13000724,57.38310153,-129.1249496
13000725,57.30475123,-127.6068482
13000726,57.25672394,-134.9897479
13000727,57.25423835,-132.2645152
13000728,57.25486929,-128.1290244
13000729,57.25941357,-129.8961207
13000730,57.24352516,-131.3673721
13000731,57.25394444,-130.4187439
13000732,57.2527387,-130.268337
13000733,57.25742087,-131.521594
13000734,57.22942669,-131.4075387
13000735,57.25214103,-129.5452448
13000736,57.24298627,-131.9180045
13000737,57.26557463,-131.8440942
13000738,57.24599634,-129.4126791
13000739,57.21630795,-131.8191447
13000740,57.28964637,-131.7473968
13000741,57.22781127,-131.3476931
13000742,57.32652684,-130.9165517
13000743,57.23349605,-132.3815495
13000744,57.20719976,-132.4454366
13000745,57.20606021,-131.3301348
13000746,57.21069813,-131.8045096
13000747,57.21152924,-129.2082049
13000748,57.25594273,-132.9671359
13000749,57.21902529,-128.7361033
13000750,57.1861609,-131.9400516
13000751,57.1850413,-131.2494065
13000752,57.17118276,-135.2232178
13000753,57.21070755,-129.9600034
13000754,57.17458987,-133.0720447
13000755,57.17980127,-132.9267086
13000756,57.20959539,-128.5495794
13000757,57.15770835,-128.400125
13000758,57.1581549,-128.3831389
13000759,57.17817438,-132.5191531
13000760,57.15347234,-129.8527427
13000761,57.18449998,-131.4365974
13000762,57.1445797,-130.3416116
13000763,57.18262844,-130.2900744
13000764,57.16353213,-132.7644845
13000765,57.15530841,-132.702271
13000766,57.16990078,-130.7163908
13000767,57.1663319,-129.3266155
13000768,57.13862845,-129.8857546
13000769,57.12876112,-132.5376369
13000770,57.13530385,-132.6979195
13000771,57.11863369,-132.8129708
13000772,57.10031512,-129.0369294
13000773,57.08635747,-134.8531561
13000774,57.08789774,-129.056131
13000775,57.11625731,-130.8424682
13000776,57.08104193,-132.7759432
13000777,57.13004351,-131.7377227
13000778,57.06540152,-130.5414834
13000779,57.09109151,-130.663582
13000780,57.05126868,-130.5853527
13000781,57.06226168,-135.2047495
13000782,57.07018019,-128.5847317
13000783,57.08541463,-130.3520953
13000784,57.05187423,-130.4396505
13000785,57.02770609,-134.7806791
13000786,57.04399185,-131.7829723
13000787,57.02511149,-128.5410074
13000788,57.02539939,-131.819122
13000789,57.01742171,-130.3569618
13000790,57.06216345,-130.3166563
13000791,57.06636976,-128.2523438
13000792,57.04602012,-128.1109234
13000793,57.03345747,-131.6572559
13000794,57.03119206,-131.3615939
13000795,57.04184599,-128.9826766
13000796,57.01375655,-128.9026749
13000797,56.99859231,-130.343862
13000798,56.99347696,-131.5488952
13000799,56.98686814,-135.1124938
13000800,56.9847917,-131.540625
13000801,57.03831849,-130.2739016
13000802,57.00123628,-131.7741685
13000803,56.98782978,-128.9275045
13000804,56.9808934,-131.8079418
13000805,57.03939383,-129.5886646
13000806,56.96839267,-129.4715563
13000807,57.00148274,-130.7541843
13000808,56.9652875,-128.9484814
13000809,57.10878891,-127.7896439
13000810,56.99457763,-128.4543957
13000811,56.9571312,-132.6958346
13000812,56.96835072,-131.4639692
13000813,56.96583015,-130.3400917
13000814,56.96892469,-127.9963316
13000815,56.94265321,-127.8809983
13000816,56.93137772,-133.2532403
13000817,56.9419472,-127.7727801
13000818,56.94259903,-130.4594627
13000819,56.92655846,-130.3800051
13000820,56.94224243,-130.0084007
13000821,56.96484455,-132.3062988
13000822,56.92183093,-130.2080968
13000823,56.91563704,-127.9358637
13000824,56.92529017,-128.4717815
